accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-7.713819368148326169e-07,3.322426535722363024e-03,9.793569875263978375e+00
-4.103931452805412245e-06,3.071739776809963556e-03,9.793570698385602569e+00
4.632560875182141700e-06,2.842289525557377579e-03,9.793573277830493140e+00
2.272350248836847788e-06,2.639697431062957775e-03,9.793572588583735694e+00
4.821803823259289638e-06,2.446547492374205515e-03,9.793569150120134736e+00
6.755781048185414286e-07,2.282750398916055627e-03,9.793569611977012812e+00
-3.963319094336020344e-07,2.130904166289528893e-03,9.793564128458209339e+00
-6.867866660339810033e-07,1.993414235866455917e-03,9.793567564895370836e+00
-5.475350282012485247e-06,1.882397395907173861e-03,9.793580468165085762e+00
1.656558128717069391e-06,1.770805543657071046e-03,9.793570462373271113e+00
-2.395098843319886107e-06,1.676449954027944096e-03,9.793571869310691014e+00
2.943550247646788125e-06,1.587121381241278061e-03,9.793570410439992102e+00
3.667443468164828327e-06,1.507875303054410226e-03,9.793571677653606145e+00
-1.017907115982607711e-05,1.432636353164750635e-03,9.793571554492501718e+00
2.782329774394228014e-06,1.365693484210791760e-03,9.793566823903050889e+00
2.118134166108402165e-06,1.308307705300133274e-03,9.793571206023395703e+00
3.312510470639753097e-06,1.254460929810394688e-03,9.793568290271144505e+00
3.561285030093529602e-06,1.207519418937187889e-03,9.793574895079499854e+00
-2.459473605829013791e-06,1.167540476249072411e-03,9.793568105430107806e+00
1.161069443087414857e-06,1.128362463410782562e-03,9.793578366055914586e+00
-1.879465680571261658e-06,1.102223534927985419e-03,9.793571151339140357e+00
-2.967894581087381325e-06,1.062982966151602374e-03,9.793567208220958165e+00
-4.114169068585455999e-06,1.036098711625659712e-03,9.793564950967491356e+00
4.638745953790216823e-06,1.009130119468540539e-03,9.793571025351033299e+00
-7.077877169758118319e-06,9.860648805609267299e-04,9.793578010716410986e+00
-8.687627780801494788e-06,9.727816718562863531e-04,9.793571969058582738e+00
-4.300435452782542194e-06,9.503854049929350099e-04,9.793568775152074579e+00
8.888538410239462884e-07,9.353266426551671425e-04,9.793568498808820522e+00
5.120135974277448774e-06,9.145458237990648862e-04,9.793566341811965614e+00
4.935025710466317534e-06,9.004899421565117469e-04,9.793573412637828213e+00
-8.014673590550310338e-08,8.960180212780744077e-04,9.793566073915810577e+00
-7.416764266448926243e-06,8.764237683091063123e-04,9.793575972010550856e+00
2.837319153172254575e-06,8.730904848807527138e-04,9.793561649892140508e+00
-2.797446190908011427e-06,8.653794523075465563e-04,9.793562653933603812e+00
-2.098337010435521142e-06,8.605633010332595792e-04,9.793569686031876387e+00
-9.171326728689050442e-06,8.473842467180829922e-04,9.793577081718852995e+00
8.166206413893267523e-06,8.341405391965178717e-04,9.793570454186289354e+00
-1.908949202652350492e-06,8.331218678586789451e-04,9.793572700812138265e+00
-4.698249526527327615e-06,8.287711583826606757e-04,9.793573580044382609e+00
-1.739598943622612749e-06,8.333006808574254867e-04,9.793568019048226603e+00
-3.050338364765032194e-07,8.214989778826582451e-04,9.793573784162905582e+00
1.148528090458861181e-06,8.197038449891702909e-04,9.793565034899197386e+00
-3.769673776927447971e-06,8.070663375530286610e-04,9.793568852548119708e+00
-3.489528981562089578e-06,8.128442897387346986e-04,9.793571713197261275e+00
-9.331909096290621588e-06,8.195402057926870400e-04,9.793563377491652844e+00
5.376736874076406870e-06,8.012556623426062832e-04,9.793570061177369723e+00
1.125601800717680679e-06,8.073454596177352584e-04,9.793573723104536555e+00
5.677518266153800262e-06,8.007921316097287977e-04,9.793576280042865179e+00
-4.205828545910662199e-06,8.023470386374809311e-04,9.793567724890651860e+00
1.332729393230539252e-06,8.002143873756157894e-04,9.793571915229968283e+00
-1.332108621646509288e-06,7.945082970605232917e-04,9.793569746976700685e+00
2.648092213764305487e-06,7.978590160097316728e-04,9.793571434462387870e+00
-7.345267526169906280e-06,7.966951106809384148e-04,9.793573246227161633e+00
2.256998744632335768e-06,7.960659803620915177e-04,9.793568410200133911e+00
-1.411992487102246143e-06,7.968383937772068222e-04,9.793564821134175702e+00
6.489558883431339368e-06,7.924582350608724672e-04,9.793573076023793789e+00
-8.322585495357362516e-06,7.933713758802643772e-04,9.793568736630515303e+00
5.298103960225477742e-06,7.939545679632858130e-04,9.793574161786594345e+00
-5.445509835572749272e-06,7.992654386054704775e-04,9.793566034888799621e+00
-4.981610886697416835e-07,7.842780888738956711e-04,9.793575180294281424e+00
-2.462518553268675035e-07,7.888172111599354910e-04,9.793564300834045611e+00
2.187621115394002529e-06,7.915877052641162679e-04,9.793576839482918572e+00
-3.600254608279262899e-07,7.840911025002732411e-04,9.793577825667727055e+00
-2.197887648649970561e-06,7.873227287974719378e-04,9.793565431145331956e+00
3.254282112417556994e-06,7.873213451568123172e-04,9.793566712770845228e+00
-7.091326797397389623e-06,7.859186961683305899e-04,9.793570080980147807e+00
-4.938537383855239849e-06,7.839272498793431465e-04,9.793573133230363936e+00
-8.758810968059456501e-06,7.867332492575305949e-04,9.793572725087630104e+00
-2.948848524646333451e-06,7.879348826619573132e-04,9.793567401136103356e+00
-5.931231844506725773e-07,7.837603788819162828e-04,9.793572185480607928e+00
-1.237496016090903534e-06,7.831471059822234194e-04,9.793574075694280623e+00
-6.185291781782829155e-06,7.842326625764223800e-04,9.793575548301920008e+00
-4.743962396102584147e-07,7.944924611698550663e-04,9.793569450862220194e+00
-1.977481951648690421e-06,7.801723109427640334e-04,9.793577901649015871e+00
-6.365659484199168026e-07,7.834568416798825576e-04,9.793570972783426143e+00
-1.657228447973066317e-06,7.812470571012856101e-04,9.793565024540248132e+00
-5.882028408486099819e-06,7.931174369548760119e-04,9.793576944015599750e+00
3.963688775789696753e-06,7.884144477730194861e-04,9.793577162501865274e+00
5.323712429347066284e-07,7.915402705442757579e-04,9.793572377294147202e+00
-8.166850026577167706e-06,7.854221356568569798e-04,9.793571656730909680e+00
6.321906997386808032e-06,7.807265225478955033e-04,9.793575420110718355e+00
-2.904266457842427693e-06,7.908230661257765809e-04,9.793569124558255012e+00
-3.098979152034891902e-06,7.803136506127907827e-04,9.793574103046472246e+00
-3.457194866676403585e-06,7.882757256803868320e-04,9.793579313351099103e+00
2.048969248621898824e-06,7.918270529425114248e-04,9.793564109473560819e+00
2.359574211485403216e-07,7.833067530665389216e-04,9.793572529088912404e+00
3.157278366460194603e-06,7.929755438659329917e-04,9.793572361995769526e+00
1.916605761386474065e-06,7.870768364136533418e-04,9.793571232849426877e+00
1.734256242083992150e-07,7.893076628078122669e-04,9.793570407408234146e+00
-1.295402799404006348e-06,7.778049316527355312e-04,9.793565863959006634e+00
-3.604823307528051921e-06,7.900144199855132880e-04,9.793567730749552780e+00
1.386803931754213141e-06,7.893276139017858925e-04,9.793563900759405527e+00
-7.110457299532394666e-07,7.780081221495629886e-04,9.793561035307901008e+00
-8.892563784887345697e-07,7.842325589021332827e-04,9.793572883158226716e+00
1.404382751950224701e-06,7.891318352336957817e-04,9.793568906001704377e+00
-1.978889373629759370e-06,7.689009346635933620e-04,9.793567538850448173e+00
1.439242951864350721e-07,7.835281055195673916e-04,9.793564185004242972e+00
-4.395395494603215199e-07,7.839007528210715668e-04,9.793574060186967856e+00
2.511752389376274282e-06,7.943128630730920871e-04,9.793578546061262102e+00
-8.059447503244503177e-06,7.840150321945681859e-04,9.793573892086065769e+00
-1.486972916706325869e-06,7.917777024647427520e-04,9.793575105216090648e+00
3.799010111456167802e-06,7.861723316656901587e-04,9.793578860019856336e+00
3.062070942681461430e-06,7.868532988692407805e-04,9.793573002678961359e+00
-5.782152794333152413e-07,7.865998038318236085e-04,9.793569418273701643e+00
1.298972915389725659e-06,7.843366832462783005e-04,9.793570852317198927e+00
-1.963970554514204348e-06,7.742226389476398888e-04,9.793572642069261036e+00
4.887631835260834457e-06,7.809213949528214915e-04,9.793569387928018344e+00
-6.694912077903598367e-06,7.905318444564365509e-04,9.793578887139792855e+00
7.496725328813512170e-07,7.834366427031000347e-04,9.793573386892958865e+00
-6.208582038236951968e-06,7.782459276189401028e-04,9.793569592916565369e+00
-5.979126675118452000e-06,7.866176164897554926e-04,9.793568894103236389e+00
-2.959840210211342748e-07,7.809741751635626171e-04,9.793570914243723280e+00
1.314791241125491092e-06,7.842110146057054698e-04,9.793577300774137129e+00
-6.078309648882900297e-07,7.933263930331335050e-04,9.793562909491004831e+00
-2.390546674282615012e-07,7.863257109258735538e-04,9.793567734285101523e+00
-3.423366653048238702e-06,7.838846529006971483e-04,9.793576591526202080e+00
7.063028734646535395e-07,7.849428440928744345e-04,9.793574892035319834e+00
1.610097784644509335e-06,7.917448513159194932e-04,9.793577533288971182e+00
-4.050613048147190316e-07,7.875070974372540191e-04,9.793569673351747440e+00
4.208959602884759427e-06,7.906192878958697963e-04,9.793567187849932409e+00
-1.306020121203641868e-07,7.918658453844387712e-04,9.793572391875786209e+00
-2.604416943805001636e-06,7.837663870461603977e-04,9.793563684154447557e+00
3.692239200663763277e-06,7.779891791995215220e-04,9.793577296187057968e+00
-1.071340246743852033e-05,7.798898903663207920e-04,9.793571048144999125e+00
-4.483687952611933313e-06,7.862885139524039687e-04,9.793572826567505274e+00
-2.499047260694813544e-06,7.845385613166659883e-04,9.793577373875399061e+00
5.449477897076890109e-06,7.933152471030857720e-04,9.793568330257402366e+00
-2.973693007581215953e-06,7.924696886015909682e-04,9.793573713206829012e+00
-6.087552413224397687e-06,7.844970239087972448e-04,9.793574076378469329e+00
-4.275370319540034518e-06,7.816267107099436964e-04,9.793578392966628243e+00
-2.666093070906951461e-06,7.861580498498136390e-04,9.793561817852442175e+00
-1.464743598100968552e-08,7.835134796042501990e-04,9.793574406029847523e+00
5.090300085153035544e-06,7.894354591674747736e-04,9.793568721960490109e+00
4.693053124563949252e-06,7.862755976589779882e-04,9.793570348654940361e+00
-2.564319345099486066e-06,7.833241733968643143e-04,9.793573180786319554e+00
-3.202825301896270808e-06,7.830451692882315533e-04,9.793578971925441579e+00
-6.270347954292893212e-07,7.829100074811476970e-04,9.793579471955508708e+00
-7.595142534794101702e-06,7.859136138142855952e-04,9.793577133805335677e+00
-7.035371950153138169e-06,7.754095277833430869e-04,9.793566011539724059e+00
2.052847710383934326e-06,7.872379138944957631e-04,9.793567211613545709e+00
-1.737019237809116005e-06,7.824240113988997162e-04,9.793573657389931242e+00
-8.763678931238159792e-06,7.861815119186019640e-04,9.793563938626151710e+00
5.913300635056093557e-06,7.884505063401525335e-04,9.793571371246281743e+00
7.369133299863512901e-07,7.838851379373451469e-04,9.793569604080868629e+00
-5.453335318803438653e-07,7.833256233124254089e-04,9.793568585928872139e+00
-5.095535363379957189e-06,7.917110886541356375e-04,9.793574573707921616e+00
1.761212130671862858e-06,7.851448503700611406e-04,9.793576883231944308e+00
-3.755519398344049684e-06,7.858263276757759385e-04,9.793569815658567990e+00
-3.670985873420918607e-06,7.803045207796338286e-04,9.793566999871179846e+00
-4.873251933775316801e-06,7.837318611054046140e-04,9.793573083351095221e+00
-5.391170373887042697e-06,7.852714914990534083e-04,9.793575401689762927e+00
6.587103015072801245e-07,7.908248991144576669e-04,9.793564496239467232e+00
-7.096124842326237525e-07,7.840221053460728982e-04,9.793570759121557501e+00
6.027404130253121860e-06,7.879204486831040220e-04,9.793572989020129071e+00
-4.293303800737175590e-06,7.814605234628702610e-04,9.793573727749876667e+00
1.033188746773063631e-06,7.875292248345011972e-04,9.793568902741871085e+00
-6.464739984336573947e-06,7.817986466270147351e-04,9.793575879930084938e+00
3.437552360770868914e-06,7.846364164419033279e-04,9.793569294350461973e+00
-1.261476761235391085e-06,7.811615451848085909e-04,9.793569796735399180e+00
-3.652535145849591072e-08,7.785414303725391458e-04,9.793568431303020461e+00
5.886996794728348111e-06,7.783934740357032140e-04,9.793569135005411042e+00
9.565605038990934749e-06,7.870413204460379114e-04,9.793566925751528984e+00
2.786041145213121698e-06,7.861212589945711007e-04,9.793566882262181750e+00
5.575286882922425936e-06,7.859573901075197436e-04,9.793571262170852165e+00
-1.023806714060213083e-06,7.780638344831583087e-04,9.793574944246755010e+00
-4.313612483504201602e-06,7.838328381380404563e-04,9.793569291341942318e+00
-6.238121428195961340e-07,7.788865345966975405e-04,9.793570653856328079e+00
4.023026302820310936e-06,7.749308333469916285e-04,9.793567713340218361e+00
2.899519210488703235e-06,7.838786850190787928e-04,9.793573298399456561e+00
1.439579304761536241e-06,7.858231165159911382e-04,9.793573789097791860e+00
1.558384550590920939e-07,7.852603139869641143e-04,9.793567789999112705e+00
-2.537369086872804278e-06,7.848247051492439471e-04,9.793568367832008903e+00
1.815862212642847595e-06,7.812466046096808777e-04,9.793570887734551533e+00
5.064571148196464762e-06,7.907935258493078122e-04,9.793570919503787664e+00
8.973980087569848453e-06,7.836058155882331695e-04,9.793570482715244552e+00
1.184402170138169578e-06,7.867019389371925379e-04,9.793576063130169373e+00
-6.174700759619654830e-06,7.880760049488321102e-04,9.793566778552923680e+00
-4.593596727028746642e-06,7.793952530106704668e-04,9.793575412018137527e+00
-6.411948961492212979e-06,7.843382882718565648e-04,9.793571385156203846e+00
1.907361467577384061e-06,7.844653488236094608e-04,9.793569779551154042e+00
-9.706601616985357123e-06,7.850323987260292595e-04,9.793565800897425788e+00
6.519753230811515998e-07,7.921231530712649106e-04,9.793573004710859564e+00
1.671881581678440387e-06,7.900781349019198692e-04,9.793561969807379697e+00
2.874369151404989712e-06,7.863522763715266118e-04,9.793567861435892752e+00
-2.521574699836846045e-06,7.851763445630107786e-04,9.793563770512996314e+00
7.033039888368215071e-07,7.852792181483144634e-04,9.793574830413609433e+00
-3.455144935679382485e-06,7.853295335146859638e-04,9.793568639138005238e+00
1.903466062441338887e-06,7.817165657530277673e-04,9.793572087903143597e+00
-3.203974759632226842e-06,7.869295131741646347e-04,9.793576622267655907e+00
2.572763833171095730e-06,7.815650378526368394e-04,9.793568757104187839e+00
-4.040462766452085557e-06,7.834168554559367689e-04,9.793575176502358204e+00
3.959921865298857782e-06,7.861288330611548685e-04,9.793564265768754495e+00
-4.077135085829249071e-08,7.838863090220063575e-04,9.793571659540546648e+00
-3.021302889266306715e-06,7.843039124253586587e-04,9.793563723239845586e+00
1.675616988044152331e-06,7.807419859353184654e-04,9.793566687962000472e+00
-9.823435603042356221e-06,7.960090840896803972e-04,9.793572880954421578e+00
-1.514683393132309386e-06,7.795861357383668082e-04,9.793569176602821003e+00
-1.670841484250989079e-06,7.948949388540345372e-04,9.793570727626383032e+00
-6.364447924116618005e-06,7.847322704335260579e-04,9.793567048275779285e+00
-1.523511333208604131e-07,7.851536038623735392e-04,9.793570246762925535e+00
3.204494930240076679e-06,7.816543177979361949e-04,9.793574751107925636e+00
-4.360515561486559465e-06,7.845298213941777820e-04,9.793564508827779846e+00
-1.043419423120875542e-05,7.767209665688353361e-04,9.793570202978401085e+00
2.973763823618227291e-06,7.882193499996633084e-04,9.793564197905558544e+00
-5.861473931157390688e-06,7.855510792734308112e-04,9.793567583422996492e+00
-3.482842712080302391e-06,7.850573079887217948e-04,9.793573053077022195e+00
2.022531539577282458e-07,7.882353216180410958e-04,9.793572794404509452e+00
3.023914264776293877e-06,7.905684618263862260e-04,9.793573655566939706e+00
-2.042026133108430306e-07,7.865090784694928538e-04,9.793571587085649455e+00
7.358993912156493696e-06,7.826480238794549914e-04,9.793569127341603675e+00
3.263618576717047291e-07,7.863410704177151416e-04,9.793570626272728674e+00
-4.843729031390942824e-06,7.897015616795848621e-04,9.793572281777590760e+00
3.230717057579239860e-06,7.893216530768906898e-04,9.793568916972446914e+00
-7.060639113719036639e-06,7.887273143580163150e-04,9.793569149682253894e+00
-3.768904334729338015e-06,7.870904713530597202e-04,9.793574304965632749e+00
