gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199177161224201171e+01,1.200096134243280090e+02,5.903693988757746425e+00,-6.779518025265555137e-01,9.907789942348076195e+00,7.630961888716897290e-02
3.199174949671612467e+01,1.200096270118184520e+02,3.979921126067363257e+00,-4.655246365947692255e-01,1.001870396338925495e+01,-4.276369393839491578e-02
3.199179504087524961e+01,1.200095272568321150e+02,1.694741489582503391e+01,-2.274266385475141872e-01,1.001215279834604033e+01,9.375438386738455324e-03
3.199183164653725342e+01,1.200095810069858402e+02,-6.098695144081725417e+00,-2.425336295394549535e-01,9.959386826946387217e+00,3.590073778160462331e-02
3.199177931115409734e+01,1.200096236386833226e+02,-3.586220246610790419e+00,-3.847361171268912083e-02,1.005742107814949193e+01,4.985645577183550614e-02
3.199178489850951479e+01,1.200096345399268074e+02,-1.034280095020000623e+01,-3.594126339840039708e-02,9.999335938461880957e+00,1.024069794584344245e-01
3.199187074274211540e+01,1.200096914609329417e+02,1.355310693906216946e+00,6.064680372245793982e-02,1.007424540597719798e+01,-2.535268749906914587e-02
3.199181548964606492e+01,1.200096516041482744e+02,1.358881131965656053e+01,5.663073787259265829e-02,1.001413496053421248e+01,6.191408489338635912e-02
3.199181277126558953e+01,1.200096669373442637e+02,1.369027484906263759e+01,2.111888029861648010e-03,1.001676906976913628e+01,2.317268037011892268e-02
3.199184391704143593e+01,1.200097121719180677e+02,-2.168816945391279116e+00,3.872552428904012245e-02,1.007094954257935093e+01,-7.503203235024126505e-02
3.199186276958428365e+01,1.200096853573685394e+02,-8.977781079167190370e+00,-1.742019529452533064e-02,9.882356139924588945e+00,-4.329210615424125726e-03
3.199183926073389017e+01,1.200097051287326195e+02,-3.874813399501555011e+00,-1.488845215574725878e-01,9.902656737106994456e+00,8.072091280409855740e-02
3.199176310834687342e+01,1.200098239371574067e+02,8.734812563368312688e-01,1.111613664393088646e-01,9.929513945138936037e+00,-7.948592369337556529e-02
3.199173176870581869e+01,1.200097842195549589e+02,-9.509862873971047792e-01,4.053789793138759534e-02,9.982325523728867722e+00,-6.667129628229215288e-02
3.199186351081236168e+01,1.200097962620940422e+02,-7.219839046695835982e+00,2.257615436976223577e-03,9.941787588117703578e+00,-4.186811353050619300e-02
3.199178188361772612e+01,1.200097020175396949e+02,-3.699702138361649073e+00,7.273403383605529793e-02,1.009951520839150696e+01,2.702365774217984837e-02
3.199175388281613053e+01,1.200098746363251223e+02,1.077636398929755757e+01,-2.407725985653097131e-02,9.994298391675929594e+00,-4.511814527361096561e-02
3.199186992662927054e+01,1.200097284082617648e+02,-3.781436144126148591e+00,9.193745978248939188e-02,9.997604379360273796e+00,1.580297442082722464e-03
3.199186348798243529e+01,1.200097904850145625e+02,4.462319389991989738e+00,8.267090347700953301e-02,1.003836007996783941e+01,4.059262830479479223e-02
3.199182238002111944e+01,1.200098358301760868e+02,-1.010540086462500220e+01,5.815091371404917941e-02,9.918479324083756765e+00,-5.507110103339130092e-02
3.199177879901838395e+01,1.200097245860150110e+02,-1.744383069539375608e+00,-7.903635710245454638e-02,1.002980003436656276e+01,3.679195293467191902e-02
3.199184038061247293e+01,1.200098162724790853e+02,-1.228963416749372328e+01,3.018607666502775080e-02,9.942332785023193509e+00,1.321850763522462724e-02
3.199172962284779231e+01,1.200098145483789125e+02,5.200916635039323666e+00,-1.013328008907065855e-02,1.000754403250008551e+01,7.421270463267035100e-02
3.199176865213427234e+01,1.200098325520586542e+02,8.696880898352620237e-01,4.548718957893166381e-02,1.001466970264758771e+01,1.002951431432964197e-01
3.199180549548157515e+01,1.200099641138937585e+02,-2.713330832783601654e+00,-2.163383099025288983e-02,1.000542952005209862e+01,1.216206444446316613e-03
3.199184696347509771e+01,1.200098171642173099e+02,4.762168937311964001e+00,-1.383321464875385959e-02,1.004382159165449195e+01,1.327828594629821939e-02
3.199182091125407723e+01,1.200097473481889949e+02,-5.692719929468871953e+00,-1.134880871886937564e-01,9.931146203816377138e+00,3.139027124231988375e-02
3.199174633540635782e+01,1.200098443436341142e+02,1.168435421073905900e+01,-4.943205569134238864e-02,9.914764057706085154e+00,-1.108972325712093143e-01
3.199179670841721901e+01,1.200098324412218744e+02,-4.368273978844587901e+00,-3.133460088526714843e-02,1.008270132921907880e+01,-2.463750885922682751e-02
3.199181823599071350e+01,1.200098968533388444e+02,3.456762368014847375e+00,-7.999613620864517993e-02,1.007777511059796183e+01,2.344967316620997361e-02
3.199185544744937104e+01,1.200098847383890188e+02,5.641281880187771769e+00,-4.723367035008582682e-02,9.991421020506900064e+00,-3.454652641781172373e-02
3.199182847360605564e+01,1.200099119083712935e+02,5.941066309272854618e+00,4.932220810028555003e-02,1.006293346883562556e+01,-2.537024769552923692e-02
3.199175758923095714e+01,1.200098827475382706e+02,2.010810467798120271e+01,1.730093820194728710e-02,9.939532619452506879e+00,-3.649585552349433187e-02
3.199179222899437036e+01,1.200099180257432323e+02,-1.590856737704668511e+00,6.513458718143311926e-03,1.005223955583073625e+01,-1.181223485825884656e-01
3.199177236312818096e+01,1.200099811432719719e+02,1.202995333599498373e+01,-7.860829317677885120e-02,1.003034857333103247e+01,-8.430436814616091082e-03
3.199182778813013783e+01,1.200099430832398610e+02,-3.033510534410392534e+00,-1.318947696869257266e-02,1.004842893710628005e+01,3.528384741810668308e-03
3.199180854961766585e+01,1.200099585739099552e+02,-4.228242544963807248e+00,8.497811438563418474e-02,1.002355294183940693e+01,-6.486625091241099428e-02
3.199183687275908028e+01,1.200099743233653840e+02,1.065277648152142298e+01,-2.648147418639101858e-02,1.010907211320031429e+01,4.538098543766252296e-02
3.199184223563372953e+01,1.200100278619769796e+02,2.022803456969361591e+00,-4.916344399512558722e-02,1.003032032480463798e+01,-1.130815034154090265e-02
3.199178588193082007e+01,1.200100646423215807e+02,8.084820624805306721e+00,1.685740186668484991e-02,9.901132817991044277e+00,1.045029750951697589e-01
3.199174978203054565e+01,1.200100625825125888e+02,-3.057262501777323394e+00,-2.075939574517686806e-02,1.004950874009999851e+01,1.704783887386451466e-02
3.199188437029917864e+01,1.200099483365048343e+02,-8.025515608386610822e+00,-1.766615972232777818e-02,9.988754187956249808e+00,2.921756172917240602e-03
3.199177519052821239e+01,1.200099952836185793e+02,5.425507007455852460e+00,-3.714857246815673336e-02,1.000716845011358735e+01,-2.944033962585735492e-02
3.199186449107650887e+01,1.200100945466477924e+02,7.376145066246062143e+00,7.373798974568719633e-02,1.006662081246363805e+01,-3.966767738305171376e-02
3.199173306894351754e+01,1.200100024014556084e+02,9.646253569067168243e+00,-1.853672545331919164e-03,1.000200645993721160e+01,8.020259950929834944e-03
3.199171891410934165e+01,1.200101193927869332e+02,-7.360141327574288184e+00,1.030023315487854814e-02,9.943157145176682477e+00,-6.364246920285618336e-02
3.199186280200172661e+01,1.200101459242686843e+02,-9.365700213417442299e+00,2.163352793832583679e-02,9.954730614364441621e+00,-4.200849058705396870e-03
3.199174169988981831e+01,1.200101335379161753e+02,-8.391780137122452743e+00,9.762199912561804471e-02,9.927808370804081406e+00,2.934629297059814998e-02
3.199176657175225102e+01,1.200100638569751510e+02,-2.403665552774109315e+00,1.024803311507939962e-01,1.004131058844787461e+01,-4.371174749635014893e-03
3.199184961907799263e+01,1.200100767843688345e+02,7.361137634490136250e+00,-9.856870823453942401e-04,9.970872245996394767e+00,-5.900206945864923565e-03
3.199186360147452390e+01,1.200100895241669434e+02,3.617568796105588014e+00,5.663046160774320992e-02,9.919176201190104791e+00,-8.187571196743494151e-02
3.199188229995677091e+01,1.200101174233384711e+02,-3.601206545082384469e+00,5.813374025957215863e-02,1.005556888458974463e+01,4.589110870626784966e-02
3.199187549864911162e+01,1.200102565770719423e+02,-6.633339623938187823e-02,-8.410633229281483381e-02,9.997404469955812445e+00,-1.692838686756996738e-02
3.199180433337491181e+01,1.200100969824762842e+02,-5.582173634047277844e+00,6.622269495746783106e-03,1.000287156293442692e+01,6.505430826425247226e-02
3.199178939550387213e+01,1.200101967309796009e+02,-7.459780081019715681e+00,6.582821004564089196e-02,1.001937629304578081e+01,6.906664601218593866e-04
3.199176444605143033e+01,1.200103092457443239e+02,-6.193805952206393961e+00,2.056852900691229225e-02,9.873186361605208461e+00,-8.557229539517012193e-03
3.199195503585755063e+01,1.200102106706355016e+02,9.394827542524158304e+00,-5.564132147056366495e-03,9.986136669555584433e+00,-6.695583109373503053e-03
3.199188456009310499e+01,1.200101294942998464e+02,7.543992422458552838e+00,8.880053546820519672e-02,9.991798572240075060e+00,-1.316894032465681930e-02
3.199173205830818389e+01,1.200102359078495624e+02,-8.209924131018226490e+00,3.084289169430615846e-02,9.963176823471716403e+00,-2.195840834974518291e-02
3.199181755341631472e+01,1.200101366790947282e+02,-8.864532365161336358e+00,-1.474598218387161534e-02,1.002699364721406639e+01,1.372144308155740233e-01
3.199181912667108563e+01,1.200101299195465714e+02,2.131550510032143908e+00,3.256536157351091337e-02,1.000410934401223528e+01,1.499200131316830685e-03
3.199179318855540899e+01,1.200103048112968480e+02,-3.261662847203102622e+00,-4.296670708179373827e-02,1.000101007826018140e+01,2.745720044689603165e-02
3.199173684404987128e+01,1.200102876173161519e+02,1.085368089803259650e+01,-2.008467856951426812e-03,9.958245757028251433e+00,3.883533037635688440e-02
3.199176967069571376e+01,1.200102422893354230e+02,-2.063144294691312108e+00,-8.815957475935723431e-02,1.001148692635451098e+01,-1.117953184291731461e-01
3.199181072097280065e+01,1.200102866611700421e+02,-3.020758523991488254e+00,3.280174187622621890e-02,1.003941999792197493e+01,-6.489450512907639357e-02
3.199178539708561075e+01,1.200102197287078951e+02,-4.793365692245268761e+00,2.634592467434862528e-02,9.974774986182708858e+00,5.063873208808214454e-02
3.199187721994929134e+01,1.200102886300983727e+02,-1.643552107470085621e+00,-4.358751025435383952e-02,1.002122330689272189e+01,2.638757424179966060e-02
3.199183981434139312e+01,1.200104077698831588e+02,-4.641537379454408807e+00,6.917030707650753674e-02,9.973405730774393518e+00,4.695269556304172004e-02
3.199179689070558297e+01,1.200102965494093183e+02,1.109395654733705072e+01,-1.417999723481904450e-01,9.987306693780018563e+00,1.570721910019736919e-02
3.199185702591697478e+01,1.200103585994932160e+02,-1.727114131077176751e+01,-5.236934834903031466e-02,1.005456569214377005e+01,-1.850356600735368964e-02
3.199171697123888336e+01,1.200104163938975006e+02,-5.094059734064504852e+00,2.762695716456938996e-02,9.985158847895693413e+00,-1.467481274463972897e-02
3.199171846305878120e+01,1.200103372201829615e+02,6.112374164425639300e+00,-1.910272238142098067e-02,1.000778291618815530e+01,-6.931152047472712019e-02
3.199180565223968742e+01,1.200103429559101755e+02,6.770917253777158251e+00,8.159964368836113147e-02,9.989958019458686778e+00,5.480939144168221061e-02
3.199174885105183463e+01,1.200103614372127225e+02,-9.583263050352380796e-01,6.611744157640644937e-02,9.977405166862073571e+00,7.015067248233569641e-02
3.199175097896331721e+01,1.200103481625565678e+02,1.093864523155157364e+01,-3.182765582195307141e-02,1.001654700375759965e+01,2.320679396666995575e-02
3.199175874775502137e+01,1.200103990027442507e+02,-3.362070127975433920e+00,-3.113258193418784806e-02,9.987946952236596232e+00,-7.151523315729382824e-02
3.199183985995507484e+01,1.200103223389151168e+02,4.203392643769420012e+00,-2.982893964585568020e-02,1.000577065537011023e+01,-3.090157941290393173e-02
3.199178059067174118e+01,1.200104247501714951e+02,-3.043893614567831474e+00,-7.796547407174118927e-02,1.001877235388701060e+01,-1.130107550685706223e-02
3.199182016318885147e+01,1.200103424922133541e+02,-1.072774453520316751e+00,-2.113328582148729998e-02,9.921546272623997353e+00,2.201464741441420958e-02
3.199186570769050064e+01,1.200104885611803098e+02,1.447243780923197942e+00,-7.375787064666276815e-02,1.000413435319048716e+01,-5.521619645724785974e-02
3.199191600354795995e+01,1.200104607822387948e+02,-8.046406358234923673e+00,2.141502349388670068e-02,9.946987357269991392e+00,-5.415811223970891375e-02
3.199176109393916434e+01,1.200105025780827788e+02,-5.026893740284561041e+00,-2.818345314384817710e-02,1.001793603127031318e+01,-6.374914380970223005e-02
3.199170023414344044e+01,1.200104207635958034e+02,-4.752013791989506686e+00,-9.685196532884475518e-02,9.985265353579301006e+00,-2.922476274747177333e-02
3.199174601797128759e+01,1.200103895642573519e+02,-3.453784204693284288e-01,-4.826052639425154264e-03,1.005640108049505876e+01,3.413143871023412157e-02
3.199183089572406047e+01,1.200104253691228990e+02,-6.220753703891308106e+00,2.458763598630571076e-02,9.965831659932804953e+00,1.015835119238201606e-01
3.199177728893948114e+01,1.200104928444834798e+02,-7.393656564503466200e+00,7.302635702553562924e-02,9.992741042720959754e+00,-6.823292746462636393e-02
3.199180888127877154e+01,1.200104420066548698e+02,-1.072675359626392044e+00,-2.631068793813396561e-02,9.951987718184897247e+00,2.217154238166140628e-02
3.199183386630062742e+01,1.200104739107443521e+02,6.252188902480138033e+00,-5.024726105206426402e-02,9.944772768074441771e+00,-3.874074054940500333e-02
3.199181185069528155e+01,1.200105536891835385e+02,-4.977772518054939810e-01,1.630347424911910911e-02,9.981449987416356251e+00,3.351088911922148195e-02
3.199181219698006373e+01,1.200105357636376056e+02,-8.669344051890890412e+00,-6.929986997901139978e-02,9.963660934015845072e+00,-2.690918321538928251e-02
3.199182161397158097e+01,1.200105549239070371e+02,-9.129343781304925187e+00,-1.305228913488827407e-02,1.006365723680194080e+01,4.707677848401417217e-03
3.199182633879565074e+01,1.200105016685792521e+02,-6.032635434441197653e+00,1.031916847964087364e-01,9.940983071646341429e+00,-2.310034989979230236e-02
3.199178787224084175e+01,1.200105776223431917e+02,2.018432017174906168e+00,-1.209372799713486109e-02,1.002948248188128844e+01,7.606304153490295317e-02
3.199176294328298198e+01,1.200105727254396584e+02,-1.044468279430262569e+01,5.008798837875565874e-02,1.001870388009425383e+01,-8.422739110875820945e-02
3.199179552084545364e+01,1.200107043143675725e+02,-1.771481227552445636e+00,2.911897814161614265e-02,1.001166770378064186e+01,4.967168849373921474e-02
3.199185351850962178e+01,1.200106106315201799e+02,-1.095802600124432757e+01,-9.287896452054399121e-02,1.003988316248814350e+01,6.995380509964176097e-02
3.199174712715063862e+01,1.200106500106479217e+02,7.611464543640763303e+00,3.083364044000204765e-02,9.935646801783697413e+00,3.549512787758569293e-02
3.199179187335079533e+01,1.200105809932668848e+02,-3.157251165905015089e+00,-7.020352573418035813e-02,9.974213667973046427e+00,-3.821749771026200504e-02
3.199179995901279483e+01,1.200106380296096091e+02,-7.790294066997075717e+00,-3.133974866103706597e-02,1.010705792470824527e+01,-3.003154637307596520e-02
3.199182447976256327e+01,1.200105606180627547e+02,-7.908230697935329623e+00,7.487995159740075402e-02,9.961023212443109287e+00,-1.209099956379468543e-01
3.199178408904420223e+01,1.200106528411294420e+02,1.784015108499981128e+00,9.956204998134399187e-02,9.954813375446009971e+00,2.267576790807358453e-02
3.199187168152281302e+01,1.200106118330666476e+02,3.832549820137946206e+00,1.123259854004361458e-01,9.938367573140730826e+00,-4.928162049893156788e-02
3.199176465759820687e+01,1.200106708466708199e+02,-3.047369668821167998e+00,7.785627902472980200e-02,1.002478861939930788e+01,5.284788198548793364e-02
3.199178023571942120e+01,1.200106906484272855e+02,-1.261845968539537211e+01,2.169397544495879626e-02,1.000039870982960188e+01,4.921961501911048531e-02
3.199185704555609888e+01,1.200106820134074468e+02,2.006025492811667643e+00,-7.831906744622757488e-02,1.000620204289974069e+01,-6.451288066852571557e-02
3.199186245538433582e+01,1.200106474876530740e+02,1.323606884809816719e+01,-1.373876240072738064e-01,1.001324018676582739e+01,-1.963157254952171624e-02
3.199185627537725907e+01,1.200107353511334054e+02,4.316428232811770016e+00,-2.985629406121970142e-01,9.931405084620156032e+00,2.066415299402721284e-02
3.199181440141697763e+01,1.200106649473665215e+02,9.330544765897741399e+00,-3.807126160584322072e-01,1.008445363792395533e+01,-5.262095065391983462e-02
3.199180342839462909e+01,1.200108291276599886e+02,-2.709392579044510807e+00,-6.811844963905877570e-01,1.004066116171162015e+01,-1.628944790306338999e-02
