ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.150685664674984565e+01,1.204038141329788516e+02,0.000000000000000000e+00,2.225958164274633777e+00,-4.477176593669178750e+00,0.000000000000000000e+00
3.150685865051325152e+01,1.204038094177270182e+02,0.000000000000000000e+00,2.216576312729169551e+00,-4.481828806396783271e+00,0.000000000000000000e+00
3.150686064581131163e+01,1.204038046975871055e+02,0.000000000000000000e+00,2.207184737935386831e+00,-4.486461359760624212e+00,0.000000000000000000e+00
3.150686263263526143e+01,1.204037999725798329e+02,0.000000000000000000e+00,2.197783481258694938e+00,-4.491074233355140777e+00,0.000000000000000000e+00
3.150686461097639679e+01,1.204037952427258773e+02,0.000000000000000000e+00,2.188372583996711640e+00,-4.495667406916531661e+00,0.000000000000000000e+00
3.150686658082603131e+01,1.204037905080460007e+02,0.000000000000000000e+00,2.178952087450875208e+00,-4.500240860286649713e+00,0.000000000000000000e+00
3.150686854217553190e+01,1.204037857685609794e+02,0.000000000000000000e+00,2.169522032951280988e+00,-4.504794573400544344e+00,0.000000000000000000e+00
3.150687049501629033e+01,1.204037810242916038e+02,0.000000000000000000e+00,2.160082461865283854e+00,-4.509328526282163629e+00,0.000000000000000000e+00
3.150687243933973392e+01,1.204037762752586929e+02,0.000000000000000000e+00,2.150633415600335940e+00,-4.513842699042943885e+00,0.000000000000000000e+00
3.150687437513735389e+01,1.204037715214830797e+02,0.000000000000000000e+00,2.141174935604883700e+00,-4.518337071881365574e+00,0.000000000000000000e+00
3.150687630240063086e+01,1.204037667629855690e+02,0.000000000000000000e+00,2.131707063368552202e+00,-4.522811625082861831e+00,0.000000000000000000e+00
3.150687822112113778e+01,1.204037619997870934e+02,0.000000000000000000e+00,2.122229840422117597e+00,-4.527266339019824670e+00,0.000000000000000000e+00
3.150688013129044407e+01,1.204037572319085285e+02,0.000000000000000000e+00,2.112743308337291737e+00,-4.531701194151711576e+00,0.000000000000000000e+00
3.150688203290017242e+01,1.204037524593707928e+02,0.000000000000000000e+00,2.103247508726661330e+00,-4.536116171025070365e+00,0.000000000000000000e+00
3.150688392594198106e+01,1.204037476821947763e+02,0.000000000000000000e+00,2.093742483243462349e+00,-4.540511250273646660e+00,0.000000000000000000e+00
3.150688581040756375e+01,1.204037429004014967e+02,0.000000000000000000e+00,2.084228273581385960e+00,-4.544886412618472704e+00,0.000000000000000000e+00
3.150688768628866399e+01,1.204037381140119010e+02,0.000000000000000000e+00,2.074704921474410213e+00,-4.549241638867946413e+00,0.000000000000000000e+00
3.150688955357704302e+01,1.204037333230469926e+02,0.000000000000000000e+00,2.065172468696617525e+00,-4.553576909917913085e+00,0.000000000000000000e+00
3.150689141226451895e+01,1.204037285275277895e+02,0.000000000000000000e+00,2.055630957062009045e+00,-4.557892206751755104e+00,0.000000000000000000e+00
3.150689326234293119e+01,1.204037237274753238e+02,0.000000000000000000e+00,2.046080428424322584e+00,-4.562187510440467442e+00,0.000000000000000000e+00
3.150689510380416181e+01,1.204037189229106417e+02,0.000000000000000000e+00,2.036520924676850086e+00,-4.566462802142748245e+00,0.000000000000000000e+00
3.150689693664014612e+01,1.204037141138548179e+02,0.000000000000000000e+00,2.026952487752251120e+00,-4.570718063105076112e+00,0.000000000000000000e+00
3.150689876084283725e+01,1.204037093003289698e+02,0.000000000000000000e+00,2.017375159622371683e+00,-4.574953274661792690e+00,0.000000000000000000e+00
3.150690057640422737e+01,1.204037044823541720e+02,0.000000000000000000e+00,2.007788982298058578e+00,-4.579168418235190607e+00,0.000000000000000000e+00
3.150690238331636195e+01,1.204036996599515987e+02,0.000000000000000000e+00,1.998193997828975332e+00,-4.583363475335587189e+00,0.000000000000000000e+00
3.150690418157131134e+01,1.204036948331423957e+02,0.000000000000000000e+00,1.988590248303418129e+00,-4.587538427561408838e+00,0.000000000000000000e+00
3.150690597116118497e+01,1.204036900019477230e+02,0.000000000000000000e+00,1.978977775848131060e+00,-4.591693256599272743e+00,0.000000000000000000e+00
3.150690775207813488e+01,1.204036851663887688e+02,0.000000000000000000e+00,1.969356622628120723e+00,-4.595827944224067707e+00,0.000000000000000000e+00
3.150690952431435221e+01,1.204036803264867785e+02,0.000000000000000000e+00,1.959726830846473034e+00,-4.599942472299027862e+00,0.000000000000000000e+00
3.150691128786206008e+01,1.204036754822629405e+02,0.000000000000000000e+00,1.950088442744165373e+00,-4.604036822775822380e+00,0.000000000000000000e+00
3.150691304271352067e+01,1.204036706337385283e+02,0.000000000000000000e+00,1.940441500599883629e+00,-4.608110977694626520e+00,0.000000000000000000e+00
3.150691478886104235e+01,1.204036657809348014e+02,0.000000000000000000e+00,1.930786046729835670e+00,-4.612164919184202461e+00,0.000000000000000000e+00
3.150691652629695483e+01,1.204036609238730620e+02,0.000000000000000000e+00,1.921122123487566169e+00,-4.616198629461981895e+00,0.000000000000000000e+00
3.150691825501365173e+01,1.204036560625745835e+02,0.000000000000000000e+00,1.911449773263770302e+00,-4.620212090834135310e+00,0.000000000000000000e+00
3.150691997500354091e+01,1.204036511970607251e+02,0.000000000000000000e+00,1.901769038486108343e+00,-4.624205285695659029e+00,0.000000000000000000e+00
3.150692168625907286e+01,1.204036463273527886e+02,0.000000000000000000e+00,1.892079961619019368e+00,-4.628178196530447153e+00,0.000000000000000000e+00
3.150692338877275489e+01,1.204036414534722041e+02,0.000000000000000000e+00,1.882382585163534516e+00,-4.632130805911367943e+00,0.000000000000000000e+00
3.150692508253710855e+01,1.204036365754403022e+02,0.000000000000000000e+00,1.872676951657091804e+00,-4.636063096500343761e+00,0.000000000000000000e+00
3.150692676754470511e+01,1.204036316932784558e+02,0.000000000000000000e+00,1.862963103673347387e+00,-4.639975051048423893e+00,0.000000000000000000e+00
3.150692844378815849e+01,1.204036268070081235e+02,0.000000000000000000e+00,1.853241083821991708e+00,-4.643866652395860939e+00,0.000000000000000000e+00
3.150693011126011456e+01,1.204036219166507209e+02,0.000000000000000000e+00,1.843510934748559871e+00,-4.647737883472188969e+00,0.000000000000000000e+00
3.150693176995325118e+01,1.204036170222277491e+02,0.000000000000000000e+00,1.833772699134246231e+00,-4.651588727296293690e+00,0.000000000000000000e+00
3.150693341986029949e+01,1.204036121237605954e+02,0.000000000000000000e+00,1.824026419695716328e+00,-4.655419166976490608e+00,0.000000000000000000e+00
3.150693506097402263e+01,1.204036072212707893e+02,0.000000000000000000e+00,1.814272139184920363e+00,-4.659229185710596965e+00,0.000000000000000000e+00
3.150693669328722279e+01,1.204036023147798318e+02,0.000000000000000000e+00,1.804509900388904464e+00,-4.663018766786005465e+00,0.000000000000000000e+00
3.150693831679273416e+01,1.204035974043092807e+02,0.000000000000000000e+00,1.794739746129624614e+00,-4.666787893579761537e+00,0.000000000000000000e+00
3.150693993148344063e+01,1.204035924898806087e+02,0.000000000000000000e+00,1.784961719263756796e+00,-4.670536549558629069e+00,0.000000000000000000e+00
3.150694153735225456e+01,1.204035875715154305e+02,0.000000000000000000e+00,1.775175862682511152e+00,-4.674264718279170339e+00,0.000000000000000000e+00
3.150694313439214156e+01,1.204035826492352612e+02,0.000000000000000000e+00,1.765382219311442125e+00,-4.677972383387813515e+00,0.000000000000000000e+00
3.150694472259607792e+01,1.204035777230617725e+02,0.000000000000000000e+00,1.755580832110260836e+00,-4.681659528620924604e+00,0.000000000000000000e+00
3.150694630195711810e+01,1.204035727930164938e+02,0.000000000000000000e+00,1.745771744072646792e+00,-4.685326137804881164e+00,0.000000000000000000e+00
3.150694787246831652e+01,1.204035678591210967e+02,0.000000000000000000e+00,1.735954998226059365e+00,-4.688972194856140696e+00,0.000000000000000000e+00
3.150694943412279869e+01,1.204035629213972243e+02,0.000000000000000000e+00,1.726130637631548392e+00,-4.692597683781314366e+00,0.000000000000000000e+00
3.150695098691370788e+01,1.204035579798665481e+02,0.000000000000000000e+00,1.716298705383566103e+00,-4.696202588677233614e+00,0.000000000000000000e+00
3.150695253083422998e+01,1.204035530345506970e+02,0.000000000000000000e+00,1.706459244609777492e+00,-4.699786893731021209e+00,0.000000000000000000e+00
3.150695406587759706e+01,1.204035480854713711e+02,0.000000000000000000e+00,1.696612298470871361e+00,-4.703350583220162306e+00,0.000000000000000000e+00
3.150695559203706964e+01,1.204035431326503272e+02,0.000000000000000000e+00,1.686757910160370910e+00,-4.706893641512571058e+00,0.000000000000000000e+00
3.150695710930596150e+01,1.204035381761092367e+02,0.000000000000000000e+00,1.676896122904444786e+00,-4.710416053066660780e+00,0.000000000000000000e+00
3.150695861767761130e+01,1.204035332158698850e+02,0.000000000000000000e+00,1.667026979961716115e+00,-4.713917802431409676e+00,0.000000000000000000e+00
3.150696011714540745e+01,1.204035282519540289e+02,0.000000000000000000e+00,1.657150524623074439e+00,-4.717398874246433671e+00,0.000000000000000000e+00
3.150696160770276677e+01,1.204035232843833967e+02,0.000000000000000000e+00,1.647266800211485194e+00,-4.720859253242047693e+00,0.000000000000000000e+00
3.150696308934315581e+01,1.204035183131798163e+02,0.000000000000000000e+00,1.637375850081798978e+00,-4.724298924239337616e+00,0.000000000000000000e+00
3.150696456206006957e+01,1.204035133383650873e+02,0.000000000000000000e+00,1.627477717620561926e+00,-4.727717872150221545e+00,0.000000000000000000e+00
3.150696602584705630e+01,1.204035083599610232e+02,0.000000000000000000e+00,1.617572446245825857e+00,-4.731116081977522647e+00,0.000000000000000000e+00
3.150696748069768915e+01,1.204035033779894803e+02,0.000000000000000000e+00,1.607660079406957099e+00,-4.734493538815030433e+00,0.000000000000000000e+00
3.150696892660558746e+01,1.204034983924723150e+02,0.000000000000000000e+00,1.597740660584445749e+00,-4.737850227847565598e+00,0.000000000000000000e+00
3.150697036356441316e+01,1.204034934034313693e+02,0.000000000000000000e+00,1.587814233289716048e+00,-4.741186134351049297e+00,0.000000000000000000e+00
3.150697179156785666e+01,1.204034884108885421e+02,0.000000000000000000e+00,1.577880841064934758e+00,-4.744501243692561765e+00,0.000000000000000000e+00
3.150697321060965450e+01,1.204034834148657467e+02,0.000000000000000000e+00,1.567940527482819535e+00,-4.747795541330413371e+00,0.000000000000000000e+00
3.150697462068358590e+01,1.204034784153848676e+02,0.000000000000000000e+00,1.557993336146449304e+00,-4.751069012814201464e+00,0.000000000000000000e+00
3.150697602178346912e+01,1.204034734124678749e+02,0.000000000000000000e+00,1.548039310689071968e+00,-4.754321643784878759e+00,0.000000000000000000e+00
3.150697741390314377e+01,1.204034684061366960e+02,0.000000000000000000e+00,1.538078494773912563e+00,-4.757553419974816400e+00,0.000000000000000000e+00
3.150697879703651694e+01,1.204034633964132581e+02,0.000000000000000000e+00,1.528110932093983410e+00,-4.760764327207860802e+00,0.000000000000000000e+00
3.150698017117751348e+01,1.204034583833195882e+02,0.000000000000000000e+00,1.518136666371890708e+00,-4.763954351399402043e+00,0.000000000000000000e+00
3.150698153632011156e+01,1.204034533668776561e+02,0.000000000000000000e+00,1.508155741359643809e+00,-4.767123478556434257e+00,0.000000000000000000e+00
3.150698289245832484e+01,1.204034483471094603e+02,0.000000000000000000e+00,1.498168200838462694e+00,-4.770271694777615146e+00,0.000000000000000000e+00
3.150698423958619898e+01,1.204034433240370134e+02,0.000000000000000000e+00,1.488174088618587021e+00,-4.773398986253327259e+00,0.000000000000000000e+00
3.150698557769782227e+01,1.204034382976823849e+02,0.000000000000000000e+00,1.478173448539082058e+00,-4.776505339265741057e+00,0.000000000000000000e+00
3.150698690678733271e+01,1.204034332680675874e+02,0.000000000000000000e+00,1.468166324467648165e+00,-4.779590740188871756e+00,0.000000000000000000e+00
3.150698822684889322e+01,1.204034282352147045e+02,0.000000000000000000e+00,1.458152760300426953e+00,-4.782655175488642385e+00,0.000000000000000000e+00
3.150698953787671996e+01,1.204034231991457915e+02,0.000000000000000000e+00,1.448132799961810324e+00,-4.785698631722939744e+00,0.000000000000000000e+00
3.150699083986506110e+01,1.204034181598829747e+02,0.000000000000000000e+00,1.438106487404246403e+00,-4.788721095541676576e+00,0.000000000000000000e+00
3.150699213280820388e+01,1.204034131174483235e+02,0.000000000000000000e+00,1.428073866608047471e+00,-4.791722553686846631e+00,0.000000000000000000e+00
3.150699341670047104e+01,1.204034080718639501e+02,0.000000000000000000e+00,1.418034981581196341e+00,-4.794702992992586843e+00,0.000000000000000000e+00
3.150699469153623866e+01,1.204034030231520518e+02,0.000000000000000000e+00,1.407989876359154513e+00,-4.797662400385232395e+00,0.000000000000000000e+00
3.150699595730991831e+01,1.204033979713346980e+02,0.000000000000000000e+00,1.397938595004668105e+00,-4.800600762883373562e+00,0.000000000000000000e+00
3.150699721401594644e+01,1.204033929164341004e+02,0.000000000000000000e+00,1.387881181607574232e+00,-4.803518067597916108e+00,0.000000000000000000e+00
3.150699846164881635e+01,1.204033878584724135e+02,0.000000000000000000e+00,1.377817680284608715e+00,-4.806414301732133687e+00,0.000000000000000000e+00
3.150699970020305329e+01,1.204033827974718349e+02,0.000000000000000000e+00,1.367748135179212010e+00,-4.809289452581726465e+00,0.000000000000000000e+00
3.150700092967322874e+01,1.204033777334545192e+02,0.000000000000000000e+00,1.357672590461335149e+00,-4.812143507534876186e+00,0.000000000000000000e+00
3.150700215005394256e+01,1.204033726664427633e+02,0.000000000000000000e+00,1.347591090327246999e+00,-4.814976454072302126e+00,0.000000000000000000e+00
3.150700336133984791e+01,1.204033675964587076e+02,0.000000000000000000e+00,1.337503678999338863e+00,-4.817788279767313497e+00,0.000000000000000000e+00
3.150700456352562639e+01,1.204033625235246490e+02,0.000000000000000000e+00,1.327410400725932416e+00,-4.820578972285868069e+00,0.000000000000000000e+00
3.150700575660600933e+01,1.204033574476628274e+02,0.000000000000000000e+00,1.317311299781084299e+00,-4.823348519386621902e+00,0.000000000000000000e+00
3.150700694057576712e+01,1.204033523688954972e+02,0.000000000000000000e+00,1.307206420464391838e+00,-4.826096908920988859e+00,0.000000000000000000e+00
3.150700811542969504e+01,1.204033472872449408e+02,0.000000000000000000e+00,1.297095807100799636e+00,-4.828824128833185902e+00,0.000000000000000000e+00
3.150700928116264876e+01,1.204033422027334694e+02,0.000000000000000000e+00,1.286979504040404398e+00,-4.831530167160292599e+00,0.000000000000000000e+00
3.150701043776950527e+01,1.204033371153833514e+02,0.000000000000000000e+00,1.276857555658260646e+00,-4.834215012032301750e+00,0.000000000000000000e+00
3.150701158524520196e+01,1.204033320252169261e+02,0.000000000000000000e+00,1.266730006354186200e+00,-4.836878651672168239e+00,0.000000000000000000e+00
3.150701272358469751e+01,1.204033269322565189e+02,0.000000000000000000e+00,1.256596900552566787e+00,-4.839521074395867650e+00,0.000000000000000000e+00
3.150701385278300748e+01,1.204033218365244693e+02,0.000000000000000000e+00,1.246458282702161968e+00,-4.842142268612439793e+00,0.000000000000000000e+00
3.150701497283516517e+01,1.204033167380431308e+02,0.000000000000000000e+00,1.236314197275910631e+00,-4.844742222824045541e+00,0.000000000000000000e+00
3.150701608373627138e+01,1.204033116368348573e+02,0.000000000000000000e+00,1.226164688770733369e+00,-4.847320925626013022e+00,0.000000000000000000e+00
3.150701718548144825e+01,1.204033065329220449e+02,0.000000000000000000e+00,1.216009801707340854e+00,-4.849878365706889127e+00,0.000000000000000000e+00
3.150701827806586053e+01,1.204033014263270616e+02,0.000000000000000000e+00,1.205849580630035334e+00,-4.852414531848491919e+00,0.000000000000000000e+00
3.150701936148471560e+01,1.204032963170723178e+02,0.000000000000000000e+00,1.195684070106517671e+00,-4.854929412925955923e+00,0.000000000000000000e+00
3.150702043573325994e+01,1.204032912051802242e+02,0.000000000000000000e+00,1.185513314727690171e+00,-4.857422997907780982e+00,0.000000000000000000e+00
3.150702150080678265e+01,1.204032860906732196e+02,0.000000000000000000e+00,1.175337359107462065e+00,-4.859895275855885544e+00,0.000000000000000000e+00
3.150702255670061902e+01,1.204032809735737288e+02,0.000000000000000000e+00,1.165156247882553009e+00,-4.862346235925646631e+00,0.000000000000000000e+00
